appearance_id,game_id,player_id,player_club_id,player_current_club_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
3219273_250478,3219273,250478,405,762,2019-12-28,Matt Targett,GB1,0,0,0,0,66
2475395_7881,2475395,7881,897,897,2015-02-06,Alberto Lopo,ES1,0,0,0,0,90
2577978_25742,2577978,25742,379,379,2015-10-03,Nikica Jelavic,GB1,0,0,0,0,32
2899638_230784,2899638,230784,13,1050,2017-10-22,Thomas Partey,ES1,1,0,0,0,90
2577997_27114,2577997,27114,289,1010,2015-10-17,Younès Kaboul,GB1,0,0,0,0,90
3219196_67063,3219196,67063,1010,1237,2020-02-23,Danny Welbeck,GB1,0,0,0,0,14
2719062_7600,2719062,7600,131,131,2017-05-06,Andrés Iniesta,ES1,1,0,0,0,90
2475366_51587,2475366,51587,3709,1533,2015-01-18,Pedro León,ES1,0,0,0,0,73
3210006_51667,3210006,51667,366,366,2020-03-08,Kiko Olivas,ES1,0,0,0,0,90
2698135_3332,2698135,3332,985,985,2016-10-17,Wayne Rooney,GB1,0,0,0,0,13
3607530_51710,3607530,51710,1050,366,2021-10-26,Sergio Asenjo,ES1,0,0,0,0,90
3451096_85288,3451096,85288,418,150,2020-12-15,Isco,ES1,0,0,0,0,26
3210078_120095,3210078,120095,3368,472,2020-06-23,José Campaña,ES1,0,0,0,0,30
3050178_34691,3050178,34691,1132,1132,2018-08-19,Stephen Ward,GB1,1,0,0,0,74
3838055_75067,3838055,75067,399,399,2022-10-20,Liam Cooper,GB1,0,0,0,0,45
3208803_52469,3208803,52469,621,621,2019-12-14,Mikel San José,ES1,1,0,0,0,90
2475348_278359,2475348,278359,940,940,2015-01-03,Borja Iglesias,ES1,0,0,0,0,11
3451443_242497,3451443,242497,1108,1108,2021-05-08,Pere Pons,ES1,0,0,1,0,45
2577975_40611,2577975,40611,180,1003,2015-10-03,Ryan Bertrand,GB1,1,0,0,0,90
2578186_66550,2578186,66550,2288,2288,2016-03-05,Ángel Rangel,GB1,1,0,0,0,90
4095233_583199,4095233,583199,350,703,2023-12-09,James McAtee,GB1,0,0,1,0,81
2899570_56067,2899570,56067,714,1531,2017-09-09,Pablo Piatti,ES1,0,0,0,0,57
3886291_268670,3886291,268670,1531,367,2022-10-03,Gerard Gumbau,ES1,0,0,0,1,90
3886636_278296,3886636,278296,237,237,2023-04-23,Antonio Raíllo,ES1,1,0,1,1,90
3050287_87672,3050287,87672,989,989,2018-11-25,Junior Stanislas,GB1,0,0,0,0,17
2718764_263856,2718764,263856,1108,150,2016-09-26,Víctor Camarasa,ES1,0,0,1,1,87
2698106_66934,2698106,66934,379,703,2016-09-25,Cheikhou Kouyaté,GB1,0,0,0,0,90
3050540_123682,3050540,123682,989,379,2019-04-27,Callum Wilson,GB1,0,0,2,1,90
3429739_183288,3429739,183288,985,985,2021-02-21,Luke Shaw,GB1,0,0,0,0,90
3081124_290249,3081124,290249,3709,3709,2019-05-18,Mauro Arambarri,ES1,0,0,0,0,90
2475435_39151,2475435,39151,940,2687,2015-03-08,Augusto Fernández,ES1,0,0,1,0,90
2475399_213260,2475399,213260,3368,331,2015-02-07,Rubén García,ES1,0,0,0,0,20
2698378_163744,2698378,163744,180,180,2017-04-29,Jack Stephens,GB1,0,0,0,0,90
2718710_7874,2718710,7874,621,12321,2016-08-21,Gorka Iraizoz,ES1,0,0,0,0,90
2578092_170321,2578092,170321,762,762,2016-01-12,Paul Dummett,GB1,0,0,1,0,90
3886554_248738,3886554,248738,331,331,2023-02-18,Sergio Herrera,ES1,0,0,0,0,90
3050211_62008,3050211,62008,931,931,2018-09-15,Stefan Johansen,GB1,0,0,0,0,90
3219155_163744,3219155,163744,180,180,2020-06-19,Jack Stephens,GB1,0,0,0,0,90
3208776_374139,3208776,374139,131,150,2019-11-23,Junior Firpo,ES1,0,0,0,0,90
2718899_21725,2718899,21725,13,13,2017-01-28,Filipe Luís,ES1,0,0,0,0,90
3431908_290533,3431908,290533,2687,2687,2020-09-12,Yann Bodiger,ES1,0,0,0,0,45
3886558_518644,3886558,518644,3302,1049,2023-02-17,Largie Ramazani,ES1,0,0,1,0,45
2486692_92381,2486692,92381,762,762,2015-01-31,Sammy Ameobi,GB1,0,0,1,0,90
2486661_73491,2486661,73491,1003,631,2015-01-01,Danny Drinkwater,GB1,0,0,0,0,37
2872317_95424,2872317,95424,281,1132,2017-12-31,Kyle Walker,GB1,0,0,0,0,90
2899846_129444,2899846,129444,714,12321,2018-04-15,David López,ES1,1,0,0,0,90
2718969_129444,2718969,129444,714,12321,2017-03-10,David López,ES1,0,0,1,0,90
3605280_442805,3605280,442805,237,3302,2021-09-26,Iddrisu Baba,ES1,0,0,0,0,90
3429858_184573,3429858,184573,985,405,2021-05-18,Victor Lindelöf,GB1,0,0,0,0,90
4095247_973085,4095247,973085,1237,1237,2023-12-21,Carlos Baleba,GB1,1,0,0,0,45
2899661_7600,2899661,7600,131,131,2017-11-26,Andrés Iniesta,ES1,0,0,0,0,72
3210059_257376,3210059,257376,16795,3709,2020-06-19,Domingos Duarte,ES1,0,0,0,0,90
2899652_16635,2899652,16635,13,13,2017-11-04,Juanfran Torres,ES1,0,0,0,0,90
3838240_186590,3838240,186590,281,281,2022-11-12,John Stones,GB1,0,0,0,0,90
4113146_70245,4113146,70245,16795,16795,2023-08-21,Ignasi Miquel,ES1,0,0,0,0,90
2698330_66934,2698330,66934,379,703,2017-03-06,Cheikhou Kouyaté,GB1,0,0,0,0,90
3210092_399776,3210092,399776,1050,405,2020-06-28,Pau Torres,ES1,0,0,0,0,90
3838672_215118,3838672,215118,405,405,2023-04-22,Calum Chambers,GB1,0,0,0,0,24
3592279_59606,3592279,59606,1010,1010,2022-03-10,Craig Cathcart,GB1,0,0,0,0,90
2594481_65237,2594481,65237,940,940,2015-08-29,Andreu Fontàs,ES1,0,0,1,0,90
4095165_242631,4095165,242631,931,931,2023-10-23,Alex Iwobi,GB1,0,0,0,0,45
2594492_101742,2594492,101742,3368,3368,2015-09-11,Ángel Trujillo,ES1,0,0,0,0,90
2718970_71548,2718970,71548,1533,1533,2017-03-13,Anaitz Arbilla,ES1,1,0,0,0,90
3605064_162056,3605064,162056,3368,3302,2021-08-28,Gonzalo Melero,ES1,0,0,0,0,90
3429850_14555,3429850,14555,281,281,2021-05-14,Scott Carson,GB1,0,0,0,0,90
3838253_60444,3838253,60444,31,31,2022-12-26,Thiago Alcántara,GB1,0,0,0,0,67
3209810_212862,3209810,212862,681,681,2020-02-09,Álex Remiro,ES1,0,0,0,0,90
2594841_44373,2594841,44373,1049,1049,2016-05-13,Guilherme Siqueira,ES1,0,0,0,0,90
3431942_284884,3431942,284884,368,1244,2020-10-01,Óscar Rodríguez,ES1,0,0,0,0,4
3219170_314210,3219170,314210,29,350,2020-06-24,Tom Davies,GB1,0,0,0,0,45
3610565_94308,3610565,94308,368,714,2022-03-20,Marko Dmitrovic,ES1,0,0,0,0,90
4095164_240306,4095164,240306,985,985,2023-10-21,Bruno Fernandes,GB1,0,0,0,1,90
3079431_108390,3079431,108390,418,418,2018-10-28,Thibaut Courtois,ES1,0,0,0,0,90
3219430_170321,3219430,170321,762,762,2019-08-17,Paul Dummett,GB1,1,0,0,0,90
4095186_92469,4095186,92469,762,762,2023-11-11,Matt Ritchie,GB1,0,0,0,0,59
3079440_25412,3079440,25412,3368,5358,2018-10-27,Pedro López,ES1,0,0,0,0,2
2594721_15951,2594721,15951,131,131,2016-02-28,Dani Alves,ES1,1,0,0,0,35
3080804_154059,3080804,154059,1533,1533,2019-02-15,Charles,ES1,0,0,2,0,90
3592161_503733,3592161,503733,29,762,2022-05-22,Anthony Gordon,GB1,0,0,0,0,23
2594691_207924,2594691,207924,367,940,2016-02-06,Jozabed Sánchez,ES1,0,0,0,0,90
3838739_193098,3838739,193098,405,12321,2023-03-04,Álex Moreno,GB1,1,0,0,0,70
2719051_25319,2719051,25319,472,472,2017-04-29,Momo,ES1,0,0,0,0,26
3592003_250426,3592003,250426,180,543,2021-10-02,Adam Armstrong,GB1,0,0,0,0,90
3592062_655488,3592062,655488,11,11,2021-12-06,Gabriel Martinelli,GB1,0,0,0,0,71
3219201_283628,3219201,283628,379,379,2020-07-05,Tomáš Souček,GB1,0,0,1,0,90
2718963_74230,2718963,74230,368,543,2017-03-06,Pablo Sarabia,ES1,0,0,0,1,90
2719019_255508,2719019,255508,621,621,2017-04-14,Iñaki Williams,ES1,0,0,0,1,79
3610275_442805,3610275,442805,237,3302,2022-03-02,Iddrisu Baba,ES1,0,0,0,0,10
2872136_199369,2872136,199369,29,472,2017-08-27,Sandro Ramírez,GB1,0,0,0,0,62
3451212_203516,3451212,203516,1531,472,2021-03-13,Nuke Mfulu,ES1,0,0,0,0,15
2578174_191217,2578174,191217,11,150,2016-03-05,Héctor Bellerín,GB1,1,0,0,2,90
2475458_89313,2475458,89313,1533,897,2015-03-21,Eneko Bóveda,ES1,0,0,0,0,90
2872420_40423,2872420,40423,281,150,2018-05-09,Claudio Bravo,GB1,0,0,0,0,90
2872485_61819,2872485,61819,989,989,2018-05-13,Charlie Daniels,GB1,0,0,0,1,90
3886706_518644,3886706,518644,3302,1049,2023-05-28,Largie Ramazani,ES1,0,0,0,0,21
3592241_578391,3592241,578391,543,281,2022-05-22,Rayan Aït-Nouri,GB1,0,0,0,0,90
2872462_3881,2872462,3881,512,512,2018-04-22,Glen Johnson,GB1,0,0,0,0,59
3592185_253677,3592185,253677,405,405,2022-04-30,Tyrone Mings,GB1,0,0,0,0,90
3605194_627294,3605194,627294,237,1050,2021-09-11,Fer Niño,ES1,0,0,0,0,90
3429683_148153,3429683,148153,1237,1237,2021-01-27,Lewis Dunk,GB1,0,0,0,0,90
3451374_250845,3451374,250845,13,13,2021-03-21,José María Giménez,ES1,0,0,0,0,90
2578201_37337,2578201,37337,1010,367,2016-03-19,Mario Suárez,GB1,0,0,0,0,90
2872273_95810,2872273,95810,148,762,2017-12-09,Kieran Trippier,GB1,0,0,0,0,90
3050363_61651,3050363,61651,31,1148,2019-01-03,Jordan Henderson,GB1,0,0,0,0,90
2594677_120629,2594677,120629,1050,379,2016-01-23,Alphonse Areola,ES1,0,0,0,0,90
2718820_192279,2718820,192279,621,11,2016-11-20,Kepa Arrizabalaga,ES1,0,0,0,0,90
3592177_130164,3592177,130164,29,29,2022-04-06,Jordan Pickford,GB1,0,0,0,0,90
2577894_57500,2577894,57500,631,368,2015-08-23,César Azpilicueta,GB1,0,0,1,0,90
3607576_618809,3607576,618809,331,3368,2021-12-05,Manu Sánchez,ES1,0,0,0,0,90
3592302_233124,3592302,233124,405,405,2022-01-02,Kortney Hause,GB1,0,0,0,0,90
3209963_217144,3209963,217144,237,1531,2020-02-15,Aleix Febas,ES1,0,0,0,0,52
3079457_153427,3079457,153427,367,367,2018-11-11,Bebé,ES1,0,0,0,0,6
2899797_29124,2899797,29124,621,621,2018-02-28,Aritz Aduriz,ES1,0,0,0,0,90
3837850_406635,3837850,406635,281,281,2022-08-27,Phil Foden,GB1,1,0,0,1,90
2698153_73484,2698153,73484,29,1010,2016-11-05,Tom Cleverley,GB1,0,0,0,0,90
3885860_142031,3885860,142031,1531,237,2022-09-04,Omar Mascarell,ES1,0,0,0,0,90
3886361_74294,3886361,74294,368,368,2022-10-22,Nemanja Gudelj,ES1,1,0,0,0,90
3611499_527838,3611499,527838,621,621,2022-05-15,Álex Petxa,ES1,0,0,0,0,23
4113056_247250,4113056,247250,2687,2687,2023-10-07,Rubén Alcaraz,ES1,1,0,0,0,90
3838759_406638,3838759,406638,148,1003,2023-02-19,Oliver Skipp,GB1,1,0,0,0,89
3219339_37304,3219339,37304,180,180,2019-11-30,Shane Long,GB1,0,0,0,0,33
3081100_177467,3081100,177467,1050,1050,2019-04-28,Gerard Moreno,ES1,0,0,0,0,34
3050451_392775,3050451,392775,931,931,2019-03-03,Ryan Sessegnon,GB1,0,0,0,0,90
2718975_73782,2718975,73782,16795,16795,2017-03-11,Adrián Ramos,ES1,0,0,0,0,57
4113080_246968,4113080,246968,150,1050,2023-08-27,Ayoze Pérez,ES1,0,0,0,0,90
2899714_62611,2899714,62611,3709,3709,2017-12-20,Sergio Mora,ES1,0,0,0,0,90
2899657_65318,2899657,65318,1050,237,2017-11-05,Jaume Costa,ES1,1,0,0,0,90
3050254_183318,3050254,183318,762,762,2018-10-20,Jamaal Lascelles,GB1,0,0,0,0,90
3080777_242497,3080777,242497,12321,1108,2019-01-27,Pere Pons,ES1,0,0,0,0,90
3451476_500191,3451476,500191,16795,16795,2021-05-23,Pepe Sánchez,ES1,0,0,0,0,90
2719065_73782,2719065,73782,16795,16795,2017-05-06,Adrián Ramos,ES1,0,0,0,0,90
3592040_168157,3592040,168157,543,2497,2021-11-20,Leander Dendoncker,GB1,0,0,0,0,3
3050338_166240,3050338,166240,1237,1237,2018-12-22,Jürgen Locadia,GB1,0,0,0,0,70
3611474_16306,3611474,16306,418,985,2022-04-30,Casemiro,ES1,1,0,0,0,61
2718811_50487,2718811,50487,1108,1108,2016-11-05,Christian Santos,ES1,0,0,1,0,90
2698379_33713,2698379,33713,11,180,2017-04-30,Theo Walcott,GB1,0,0,0,0,9
2899833_131505,2899833,131505,1049,399,2018-04-01,Rodrigo,ES1,0,0,1,0,90
3610323_85295,3610323,85295,367,367,2022-02-05,Iván Balliu,ES1,0,0,0,0,90
2594559_72315,2594559,72315,16795,16795,2015-10-24,Javi Márquez,ES1,1,0,0,0,90
4095178_404842,4095178,404842,29,29,2023-11-04,Vitaliy Mykolenko,GB1,0,0,1,0,90
3591987_584769,3591987,584769,1132,29,2021-09-25,Dwight McNeil,GB1,0,0,0,0,87
2594548_40888,2594548,40888,621,621,2015-10-18,Beñat Etxebarria,ES1,1,0,0,0,90
3592119_131505,3592119,131505,399,399,2022-01-16,Rodrigo,GB1,0,0,0,0,25
3208742_156501,3208742,156501,13,703,2019-10-29,Felipe,ES1,1,0,0,0,90
3885857_85288,3885857,85288,368,150,2022-09-03,Isco,ES1,0,0,0,0,70
3219280_217115,3219280,217115,1237,368,2019-12-28,Neal Maupay,GB1,0,0,0,1,90
3610298_192009,3610298,192009,367,367,2022-01-23,Unai López,ES1,1,0,0,0,14
3210043_46413,3210043,46413,237,331,2020-06-16,Ante Budimir,ES1,0,0,0,0,30
3611449_192009,3611449,192009,367,367,2022-04-16,Unai López,ES1,0,0,0,0,16
3837855_503749,3837855,503749,405,762,2022-08-31,Jacob Ramsey,GB1,1,0,0,0,90
3050244_37304,3050244,37304,180,180,2018-10-07,Shane Long,GB1,0,0,0,0,12
3450995_568158,3450995,568158,1108,2497,2020-11-08,Javi López,ES1,0,0,0,0,7
3592015_477758,3592015,477758,985,379,2021-10-16,Aaron Wan-Bissaka,GB1,1,0,0,0,90
3420841_67421,3420841,67421,984,984,2020-09-19,Kyle Bartley,GB1,0,0,0,0,90
3208622_70934,3208622,70934,368,940,2019-08-18,Nolito,ES1,0,0,1,0,90
2698257_92572,2698257,92572,873,873,2017-01-03,Joel Ward,GB1,0,0,0,0,90
3611484_357162,3611484,357162,3709,1132,2022-05-08,Florentino,ES1,0,0,0,0,25
2718992_71840,2718992,71840,1108,1108,2017-04-02,Gaizka Toquero,ES1,0,0,0,0,90
2719060_121483,2719060,121483,13,13,2017-05-06,Jan Oblak,ES1,0,0,0,0,90
3451206_72047,3451206,72047,940,940,2021-03-14,Iago Aspas,ES1,0,0,0,0,90
3592063_391005,3592063,391005,1148,180,2021-12-05,Mads Roerslev,GB1,0,0,0,0,90
2899606_266795,2899606,266795,1533,2687,2017-09-24,Gonzalo Escalante,ES1,0,0,0,0,90
2698010_37442,2698010,37442,1003,1003,2016-08-27,Danny Simpson,GB1,1,0,0,0,90
3219133_40613,3219133,40613,1132,1132,2020-03-07,Jack Cork,GB1,1,0,0,0,90
3886630_221322,3886630,221322,1049,1049,2023-04-23,José Gayà,ES1,0,0,0,0,90
3451469_7663,3451469,7663,150,150,2021-05-16,Joaquín,ES1,0,0,0,0,59
3421825_309400,3421825,309400,631,11,2020-12-28,Kai Havertz,GB1,0,0,0,0,18
3607627_380598,3607627,380598,367,1050,2022-01-09,Santi Comesaña,ES1,0,0,0,0,90
2475427_44514,2475427,44514,1533,1533,2015-03-01,Federico Piovaccari,ES1,0,0,0,0,66
3050195_238407,3050195,238407,873,13,2018-08-26,Alexander Sørloth,GB1,0,0,0,0,5
3431922_149231,3431922,149231,1531,1531,2021-03-17,Fidel,ES1,0,0,0,0,77
2578022_65477,2578022,65477,1010,1010,2015-11-07,Troy Deeney,GB1,0,0,1,0,90
3080846_182904,3080846,182904,131,13,2019-03-17,Clément Lenglet,ES1,1,0,0,0,90
3591995_316264,3591995,316264,11,11,2021-08-28,Martin Ødegaard,GB1,0,0,0,0,71
2718936_192009,2718936,192009,1244,367,2017-02-19,Unai López,ES1,0,0,1,0,25
3838609_142310,3838609,142310,703,703,2023-05-20,Willy Boly,GB1,0,0,0,0,11
3219067_135343,3219067,135343,762,762,2019-09-29,Fabian Schär,GB1,1,0,0,0,90
2594797_25316,2594797,25316,150,150,2016-04-16,Rubén Castro,ES1,1,0,0,0,90
3429803_120629,3429803,120629,931,379,2021-04-18,Alphonse Areola,GB1,1,0,0,0,90
3451100_280730,3451100,280730,418,681,2021-01-23,Álvaro Odriozola,ES1,0,0,0,0,13
3208694_230784,3208694,230784,13,1050,2019-09-28,Thomas Partey,ES1,1,0,0,0,90
3610408_95963,3610408,95963,16795,16795,2022-03-05,Germán Sánchez,ES1,0,0,0,0,90
2578179_39037,2578179,39037,762,1010,2016-03-05,Rob Elliot,GB1,0,0,0,0,90
2486745_10003,2486745,10003,1003,1003,2015-03-04,Wes Morgan,GB1,0,0,0,0,90
3886582_268670,3886582,268670,1531,367,2023-03-11,Gerard Gumbau,ES1,1,0,0,0,72
3886338_552425,3886338,552425,331,331,2022-10-20,Jon Moncayola,ES1,0,0,0,0,11
2475360_192009,2475360,192009,621,367,2015-01-17,Unai López,ES1,0,0,0,0,77
2578240_36814,2578240,36814,984,984,2015-12-28,Chris Brunt,GB1,0,0,0,0,90
3605199_256429,3605199,256429,367,367,2021-09-11,Sergi Guardiola,ES1,0,0,1,0,24
2698173_15220,2698173,15220,989,989,2016-10-22,Artur Boruc,GB1,0,0,0,0,90
3219417_218087,3219417,218087,350,350,2019-09-21,Ben Osborn,GB1,0,0,0,0,7
3838271_583189,3838271,583189,985,762,2022-12-31,Anthony Elanga,GB1,0,0,0,0,1
2899690_7781,2899690,7781,1108,1108,2017-12-08,Alexis Ruano,ES1,0,0,0,0,90
2594723_321247,2594723,321247,3709,405,2016-02-27,Emiliano Buendía,ES1,1,0,0,0,41
2698194_76799,2698194,76799,1010,1010,2016-12-10,Miguel Britos,GB1,0,0,0,0,90
3079435_203043,3079435,203043,1533,1531,2018-10-27,Pedro Bigas,ES1,0,0,0,0,68
2899746_158795,2899746,158795,12321,3709,2018-02-04,David Timor,ES1,0,0,0,0,6
3837843_490307,3837843,490307,1237,1237,2022-08-21,Enock Mwepu,GB1,0,0,0,0,5
3886631_494880,3886631,494880,1050,931,2023-04-23,Jorge Cuenca,ES1,0,0,0,0,8
2899786_95641,2899786,95641,1244,1244,2018-02-10,Darko Brasanac,ES1,0,0,0,0,73
2698159_88590,2698159,88590,11,3368,2016-11-27,Shkodran Mustafi,GB1,1,0,0,0,90
4113147_298589,4113147,298589,331,331,2023-10-20,David García,ES1,0,0,0,0,90
3611457_87469,3611457,87469,331,331,2022-04-16,Cote,ES1,0,0,0,0,64
2899677_242548,2899677,242548,897,897,2017-11-26,Fede Cartabia,ES1,1,0,0,0,85
3611491_524000,3611491,524000,621,621,2022-05-10,Dani Vivian,ES1,0,0,0,0,90
2475410_7781,2475410,7781,3709,1108,2015-02-20,Alexis Ruano,ES1,1,0,0,1,90
4095244_355915,4095244,355915,148,148,2023-12-15,Cristian Romero,GB1,0,0,0,0,90
3838701_283628,3838701,283628,379,379,2023-04-02,Tomáš Souček,GB1,0,0,0,0,68
2872490_170321,2872490,170321,762,762,2018-05-13,Paul Dummett,GB1,0,0,0,0,90
4095273_354362,4095273,354362,148,148,2023-12-31,Rodrigo Bentancur,GB1,0,0,0,0,58
3838746_655488,3838746,655488,11,11,2023-02-25,Gabriel Martinelli,GB1,1,0,1,0,90
3583527_48002,3583527,48002,379,379,2021-08-23,Angelo Ogbonna,GB1,0,0,0,0,90
3451153_367466,3451153,367466,1049,1049,2021-02-14,Thierry Correia,ES1,1,0,0,0,90
3837861_571743,3837861,571743,631,1132,2022-08-30,Armando Broja,GB1,0,0,0,0,24
2872448_258889,2872448,258889,31,148,2018-04-14,Dominic Solanke,GB1,0,0,0,0,1
3429821_29692,3429821,29692,379,379,2021-04-24,Lukasz Fabianski,GB1,0,0,0,0,90
4113174_30321,4113174,30321,367,367,2023-09-15,Óscar Trejo,ES1,0,0,0,0,3
2899752_93935,2899752,93935,368,366,2018-01-28,Sergio Escudero,ES1,0,0,0,0,90
2698243_102258,2698243,102258,1132,1132,2017-01-22,Matthew Lowton,GB1,1,0,0,0,90
3886669_319745,3886669,319745,418,418,2023-05-02,Dani Ceballos,ES1,1,0,0,0,90
3219198_398065,3219198,398065,1003,762,2020-07-07,Harvey Barnes,GB1,0,0,0,0,31
2698239_2998,2698239,2998,1003,1003,2016-12-31,Robert Huth,GB1,1,0,0,0,90
3610274_298575,3610274,298575,331,331,2022-01-19,Kike Barja,ES1,0,0,0,0,79
2718868_71559,2718868,71559,621,3709,2017-01-08,Xabi Etxeita,ES1,0,0,0,0,90
2718711_165007,2718711,165007,131,1108,2016-08-20,Denis Suárez,ES1,0,0,0,0,70
3605216_331505,3605216,331505,131,940,2021-09-23,Óscar Mingueza,ES1,0,0,0,0,90
2872338_101682,2872338,101682,1110,1110,2018-01-13,Scott Malone,GB1,0,0,0,0,90
3451088_337066,3451088,337066,366,12321,2021-01-10,Toni Villa,ES1,0,0,0,0,70
3050344_70950,3050344,70950,762,762,2018-12-22,Mohamed Diamé,GB1,0,0,0,0,90
2475383_45912,2475383,45912,940,940,2015-01-31,Sergio Álvarez,ES1,0,0,0,0,90
3838739_503749,3838739,503749,405,762,2023-03-04,Jacob Ramsey,GB1,0,0,0,0,69
2486822_34409,2486822,34409,873,873,2015-05-09,Joe Ledley,GB1,0,0,0,0,45
2578274_17273,2578274,17273,762,762,2016-05-15,Steven Taylor,GB1,0,0,0,0,90
3451467_184779,3451467,184779,1531,1531,2021-05-16,Gonzalo Verdú,ES1,1,0,0,0,90
2899660_27493,2899660,27493,1244,237,2017-10-28,Iván Cuéllar,ES1,0,0,0,0,90
2872490_108390,2872490,108390,631,418,2018-05-13,Thibaut Courtois,GB1,0,0,0,0,90
4087925_335721,4087925,335721,11,11,2023-08-12,Ben White,GB1,1,0,0,0,90
3837842_168157,3837842,168157,543,2497,2022-08-20,Leander Dendoncker,GB1,0,0,0,0,32
2718990_95641,2718990,95641,150,1244,2017-03-31,Darko Brasanac,ES1,0,0,0,0,89
4113089_455181,4113089,455181,367,367,2023-11-25,Jorge de Frutos,ES1,0,0,0,0,68
3838605_543387,3838605,543387,873,873,2023-05-20,Cheick Doucouré,GB1,0,0,0,0,90
4112846_625047,4112846,625047,621,621,2023-12-16,Beñat Prados,ES1,0,0,0,0,77
3219159_140191,3219159,140191,379,989,2020-06-23,Ryan Fredericks,GB1,0,0,0,0,90
3441589_121483,3441589,121483,13,13,2020-10-03,Jan Oblak,ES1,0,0,0,0,90
2718765_182712,2718765,182712,1049,131,2016-09-25,João Cancelo,ES1,0,0,0,0,70
3607543_7663,3607543,7663,150,150,2021-11-07,Joaquín,ES1,0,0,0,0,1
3610436_422460,3610436,422460,3368,1049,2022-03-12,Dani Gómez,ES1,0,0,1,0,12
3208679_74857,3208679,74857,131,12321,2019-09-24,Marc-André ter Stegen,ES1,0,0,0,0,90
3838682_3333,3838682,3333,31,1237,2023-04-17,James Milner,GB1,0,0,0,0,9
3592200_111873,3592200,111873,405,405,2022-05-07,Emiliano Martínez,GB1,0,0,0,0,90
2486698_61711,2486698,61711,984,984,2015-01-31,Callum McManaman,GB1,0,0,0,0,60
3592213_142310,3592213,142310,543,703,2022-05-07,Willy Boly,GB1,0,0,0,0,90
3838770_374139,3838770,374139,399,150,2023-02-12,Junior Firpo,GB1,1,0,0,0,90
2475471_22586,2475471,22586,897,897,2015-04-08,Toché,ES1,0,0,0,0,90
2872362_163744,2872362,163744,180,180,2018-01-31,Jack Stephens,GB1,1,0,1,0,90
3451414_70934,3451414,70934,940,940,2021-04-25,Nolito,ES1,0,0,0,0,61
2718867_150948,2718867,150948,1084,1533,2016-12-17,Recio,ES1,0,0,0,0,45
2578091_57410,2578091,57410,989,989,2015-12-26,Yann Kermorgant,GB1,0,0,0,0,45
3605048_126751,3605048,126751,237,621,2021-08-21,Iñigo Ruiz de Galarreta,ES1,0,0,0,0,64
4113144_766583,4113144,766583,368,368,2023-12-03,Kike Salas,ES1,0,0,1,0,18
2578135_39037,2578135,39037,762,1010,2016-02-13,Rob Elliot,GB1,0,0,0,0,90
4095223_525247,4095223,525247,543,379,2023-12-05,Maximilian Kilman,GB1,1,0,0,0,90
3219199_341051,3219199,341051,180,379,2020-07-05,Kyle Walker-Peters,GB1,0,0,0,0,90
3081112_74230,3081112,74230,368,543,2019-05-12,Pablo Sarabia,ES1,0,0,1,0,90
3451448_630995,3451448,630995,150,150,2021-05-10,Rodri Sánchez,ES1,0,0,0,0,10
2577883_6150,2577883,6150,762,762,2015-08-15,Fabricio Coloccini,GB1,0,0,0,0,90
2718945_177065,2718945,177065,897,1237,2017-02-25,Florin Andone,ES1,1,0,0,0,45
2486696_33873,2486696,33873,512,29,2015-01-31,Asmir Begovic,GB1,0,0,0,0,90
2698154_63494,2698154,63494,1010,1050,2016-11-06,Étienne Capoue,GB1,0,0,0,0,90
3611486_169497,3611486,169497,331,331,2022-05-08,Juan Cruz,ES1,0,0,0,0,90
3838604_181579,3838604,181579,180,1132,2023-05-21,James Ward-Prowse,GB1,1,0,0,1,90
3050320_66100,3050320,66100,180,12321,2018-12-08,Oriol Romeu,GB1,1,0,0,0,80
3421802_38094,3421802,38094,984,984,2020-12-15,Lee Peltier,GB1,1,0,0,0,3
3050443_70950,3050443,70950,762,762,2019-02-26,Mohamed Diamé,GB1,0,0,0,0,5
4113083_256267,4113083,256267,237,237,2023-08-26,Vedat Muriqi,ES1,0,0,0,0,90
2872148_13507,2872148,13507,29,29,2017-09-09,Leighton Baines,GB1,0,0,0,0,90
3838628_95810,3838628,95810,762,762,2023-05-07,Kieran Trippier,GB1,0,0,0,0,90
2594814_74954,2594814,74954,1533,1533,2016-04-23,Saúl Berjón,ES1,0,0,0,0,10
2578142_131978,2578142,131978,29,405,2016-04-20,Ross Barkley,GB1,0,0,0,0,58
4087934_193116,4087934,193116,405,405,2023-08-20,John McGinn,GB1,0,0,1,0,90
3592091_206225,3592091,206225,762,1039,2021-11-27,Isaac Hayden,GB1,0,0,0,0,1
2899618_81988,2899618,81988,1533,1533,2017-10-01,Sergi Enrich,ES1,0,0,0,0,90
4095143_105470,4095143,105470,31,31,2023-09-30,Alisson,GB1,0,0,0,0,90
3050554_112515,3050554,112515,631,940,2019-05-05,Marcos Alonso,GB1,0,0,0,0,90
2899722_91763,2899722,91763,940,940,2017-12-23,Pablo Hernández,ES1,0,0,0,0,90
3607550_67082,3607550,67082,3709,13,2021-11-07,Vitolo,ES1,0,0,0,0,8
3886557_72047,3886557,72047,940,940,2023-02-18,Iago Aspas,ES1,0,0,0,1,90
3079422_65263,3079422,65263,366,366,2018-10-21,Jordi Masip,ES1,1,0,0,0,90
4112851_378139,4112851,378139,150,150,2023-12-17,Aitor Ruibal,ES1,1,0,0,0,90
